,Date,Underlying,Time_to_Expiration,Strike_Price,Option_Price,Risk_free,Implied_Volatility,Moneyness,Rounded_Time_to_Expiration
1358,2024-11-21,563.09,0.0219028062970568,740.0,0.01,4.471,0.5741214691837765,1.314177129766112,0.02
1356,2024-11-18,554.4,0.0301163586584531,740.0,0.01,4.471,0.5150795960163622,1.3347763347763348,0.03
1357,2024-11-20,565.52,0.0246406570841889,740.0,0.02,4.471,0.5639734364513482,1.3085302022916963,0.02
1350,2024-11-05,572.43,0.0657084188911704,740.0,0.13,4.471,0.3953531736268301,1.29273448281886,0.07
1355,2024-11-15,554.08,0.0383299110198494,740.0,0.05,4.471,0.5247280833099693,1.3355472133987871,0.04
1349,2024-11-04,560.68,0.0684462696783025,740.0,0.15,4.471,0.4224821160883526,1.3198259256616967,0.07
1348,2024-11-01,567.16,0.0766598220396988,740.0,0.24,4.471,0.40617333281504175,1.304746456026518,0.08
1337,2024-10-15,586.27,0.1232032854209445,740.0,1.8,4.471,0.3898019284393325,1.2622170672215873,0.12
1346,2024-10-30,591.8,0.082135523613963,740.0,2.26,4.471,0.48659562249339655,1.2504224400135182,0.08
1345,2024-10-29,593.28,0.0848733744010951,740.0,1.73,4.471,0.44855655301316805,1.2473031283710896,0.08
1344,2024-10-28,578.16,0.0876112251882272,740.0,1.08,4.471,0.44384238320890423,1.2799225127992253,0.09
1343,2024-10-25,573.25,0.0958247775496235,740.0,1.07,4.471,0.43578053831895136,1.2908853030963803,0.1
1342,2024-10-24,567.78,0.0985626283367556,740.0,0.94,4.471,0.4337987760764365,1.3033217091126845,0.1
1341,2024-10-23,563.69,0.1013004791238877,740.0,0.84,4.471,0.42986753236734265,1.3127783001295037,0.1
1340,2024-10-21,575.16,0.1067761806981519,740.0,0.92,4.471,0.3971496476152989,1.2865985117184784,0.11
1339,2024-10-18,576.47,0.1149897330595482,740.0,1.27,4.471,0.4011984831961798,1.2836747792599787,0.11
1338,2024-10-17,576.93,0.1177275838466803,740.0,1.65,4.471,0.4150978582907459,1.2826512748513685,0.12
1347,2024-10-31,567.58,0.0793976728268309,740.0,0.25,4.471,0.4000167044314557,1.303780964797914,0.08
1372,2024-11-05,572.43,0.0657084188911704,750.0,0.12,4.471,0.40982774972901104,1.3102038677218177,0.07
1374,2024-11-07,591.7,0.0602327173169062,750.0,0.13,4.471,0.38376543173463895,1.2675342234240323,0.06
1375,2024-11-08,589.34,0.0574948665297741,750.0,0.1,4.471,0.38740317726686047,1.2726100383479824,0.06
1376,2024-11-11,583.17,0.0492813141683778,750.0,0.08,4.471,0.4253683777176349,1.2860743865425177,0.05
1371,2024-11-04,560.68,0.0684462696783025,750.0,0.1,4.471,0.4210641306058625,1.3376614111436114,0.07
1378,2024-11-13,580.0,0.0438056125941136,750.0,0.08,4.471,0.4605092228420244,1.293103448275862,0.04
1379,2024-11-14,577.16,0.0410677618069815,750.0,0.05,4.471,0.46171032196413714,1.2994663524845798,0.04
1380,2024-11-18,554.4,0.0301163586584531,750.0,0.01,4.471,0.536973461825558,1.352813852813853,0.03
1377,2024-11-12,584.82,0.0465434633812457,750.0,0.09,4.471,0.4388520901700723,1.2824458807838308,0.05
1370,2024-11-01,567.16,0.0766598220396988,750.0,0.21,4.471,0.41697085613658036,1.3223781648917414,0.08
1373,2024-11-06,572.05,0.0629705681040383,750.0,0.1,4.471,0.41143864940402236,1.311074206800105,0.06
1368,2024-10-30,591.8,0.082135523613963,750.0,1.8,4.471,0.48606816013395,1.2673200405542413,0.08
1359,2024-10-11,589.95,0.1341546885694729,750.0,1.8,4.471,0.3815888931912703,1.2712941774726672,0.13
1360,2024-10-15,586.27,0.1232032854209445,750.0,1.49,4.471,0.3930429876995114,1.2792740546164736,0.12
1362,2024-10-18,576.47,0.1149897330595482,750.0,1.06,4.471,0.40563767347582375,1.301021735736465,0.11
1363,2024-10-23,563.69,0.1013004791238877,750.0,0.68,4.471,0.43284522995620683,1.330518547428551,0.1
1361,2024-10-17,576.93,0.1177275838466803,750.0,1.27,4.471,0.41254108686018437,1.2999844001871979,0.12
1365,2024-10-25,573.25,0.0958247775496235,750.0,0.93,4.471,0.443873903542748,1.3083296990841693,0.1
1369,2024-10-31,567.58,0.0793976728268309,750.0,0.15,4.471,0.39258216177003324,1.3213996264843721,0.08
1366,2024-10-28,578.16,0.0876112251882272,750.0,0.91,4.471,0.45026524286150404,1.2972187629721876,0.09
1367,2024-10-29,593.28,0.0848733744010951,750.0,1.31,4.471,0.44579874308145,1.26415857605178,0.08
1364,2024-10-24,567.78,0.0985626283367556,750.0,0.76,4.471,0.4366506951100514,1.3209341646412343,0.1
1389,2024-10-30,591.8,0.082135523613963,760.0,1.6,4.471,0.4960963808661248,1.2842176410949646,0.08
1393,2024-11-19,561.09,0.027378507871321,760.0,0.01,4.471,0.5650071785065904,1.354506407171755,0.03
1392,2024-11-08,589.34,0.0574948665297741,760.0,0.09,4.471,0.4016300143439977,1.2895781721926223,0.06
1391,2024-11-01,567.16,0.0766598220396988,760.0,0.15,4.471,0.4173192091478406,1.3400098737569646,0.08
1390,2024-10-31,567.58,0.0793976728268309,760.0,0.22,4.471,0.427881965143485,1.3390182881708304,0.08
1388,2024-10-29,593.28,0.0848733744010951,760.0,1.07,4.471,0.44964648608730584,1.2810140237324703,0.08
1394,2024-11-22,559.14,0.0191649555099247,760.0,0.01,4.471,0.6833346059343443,1.3592302464499053,0.02
1386,2024-10-25,573.25,0.0958247775496235,760.0,0.7,4.471,0.4415102457385514,1.325774095071958,0.1
1385,2024-10-24,567.78,0.0985626283367556,760.0,0.62,4.471,0.44005951716609515,1.3385466201697842,0.1
1384,2024-10-22,582.01,0.1040383299110198,760.0,0.83,4.471,0.4141603682286484,1.3058194876376694,0.1
1383,2024-10-16,576.79,0.1204654346338124,760.0,1.06,4.471,0.4116430658528567,1.317637268329895,0.12
1382,2024-10-14,590.42,0.1259411362080766,760.0,1.73,4.471,0.4073466298221861,1.2872192676399852,0.13
1381,2024-10-11,589.95,0.1341546885694729,760.0,1.63,4.471,0.390784117890115,1.288244766505636,0.13
1387,2024-10-28,578.16,0.0876112251882272,760.0,0.84,4.471,0.46306116301972655,1.3145150131451502,0.09
1409,2024-11-18,554.4,0.0301163586584531,770.0,0.02,4.471,0.6123325648253799,1.3888888888888888,0.03
1408,2024-11-13,580.0,0.0438056125941136,770.0,0.04,4.471,0.46927982213199276,1.3275862068965518,0.04
1407,2024-11-12,584.82,0.0465434633812457,770.0,0.06,4.471,0.46032817843207513,1.316644437604733,0.05
1406,2024-11-11,583.17,0.0492813141683778,770.0,0.04,4.471,0.43420394709657306,1.3203697035169848,0.05
1405,2024-11-07,591.7,0.0602327173169062,770.0,0.09,4.471,0.4044789685942382,1.3013351360486731,0.06
1404,2024-11-06,572.05,0.0629705681040383,770.0,0.06,4.471,0.424028071061559,1.3460361856481078,0.06
1402,2024-11-01,567.16,0.0766598220396988,770.0,0.13,4.471,0.42679401679852025,1.357641582622188,0.08
1403,2024-11-05,572.43,0.0657084188911704,770.0,0.08,4.471,0.42620391831345183,1.3451426375277327,0.07
1400,2024-10-30,591.8,0.082135523613963,770.0,1.17,4.471,0.488341246119339,1.301115241635688,0.08
1399,2024-10-29,593.28,0.0848733744010951,770.0,0.92,4.471,0.4572477463063042,1.297869471413161,0.08
1398,2024-10-25,573.25,0.0958247775496235,770.0,0.6,4.471,0.4481268489257561,1.343218491059747,0.1
1397,2024-10-24,567.78,0.0985626283367556,770.0,0.5,4.471,0.44265328846745566,1.356159075698334,0.1
1396,2024-10-22,582.01,0.1040383299110198,770.0,0.73,4.471,0.42237132033944086,1.3230013230013231,0.1
1395,2024-10-17,576.93,0.1177275838466803,770.0,0.79,4.471,0.4123179420205806,1.3346506508588565,0.12
1401,2024-10-31,567.58,0.0793976728268309,770.0,0.11,4.471,0.4107439490850936,1.3566369498572888,0.08
1422,2024-11-07,591.7,0.0602327173169062,780.0,0.1,4.471,0.42679964645544916,1.3182355923609936,0.06
1423,2024-11-08,589.34,0.0574948665297741,780.0,0.05,4.471,0.41281747510001576,1.3235144398819016,0.06
1429,2024-11-21,563.09,0.0219028062970568,780.0,0.01,4.471,0.6745874229982991,1.385213731375091,0.02
1424,2024-11-11,583.17,0.0492813141683778,780.0,0.06,4.471,0.47012430573919933,1.3375173620042184,0.05
1427,2024-11-18,554.4,0.0301163586584531,780.0,0.01,4.471,0.600474616547643,1.406926406926407,0.03
1426,2024-11-15,554.08,0.0383299110198494,780.0,0.02,4.471,0.562430988314544,1.4077389546635863,0.04
1428,2024-11-19,561.09,0.027378507871321,780.0,0.01,4.471,0.6091442880508918,1.390151312623643,0.03
1421,2024-11-05,572.43,0.0657084188911704,780.0,0.07,4.471,0.4367897472370563,1.3626120224306904,0.07
1425,2024-11-12,584.82,0.0465434633812457,780.0,0.05,4.471,0.4712034118153964,1.3337437160151842,0.05
1420,2024-11-04,560.68,0.0684462696783025,780.0,0.07,4.471,0.45429367442701707,1.391167867589356,0.07
1415,2024-10-25,573.25,0.0958247775496235,780.0,0.51,4.471,0.4538901676995288,1.360662887047536,0.1
1418,2024-10-31,567.58,0.0793976728268309,780.0,0.08,4.471,0.4122378645750986,1.374255611543747,0.08
1417,2024-10-30,591.8,0.082135523613963,780.0,1.17,4.471,0.5077850195833032,1.318012842176411,0.08
1416,2024-10-29,593.28,0.0848733744010951,780.0,0.69,4.471,0.4546927666322628,1.3147249190938513,0.08
1414,2024-10-24,567.78,0.0985626283367556,780.0,0.44,4.471,0.4505095396750419,1.3737715312268837,0.1
1413,2024-10-23,563.69,0.1013004791238877,780.0,0.45,4.471,0.4547012919945367,1.383739289325693,0.1
1412,2024-10-22,582.01,0.1040383299110198,780.0,0.43,4.471,0.4061358085295454,1.3401831583649766,0.1
1411,2024-10-21,575.16,0.1067761806981519,780.0,0.4,4.471,0.41120311668178905,1.3561443772167745,0.11
1410,2024-10-14,590.42,0.1259411362080766,780.0,1.27,4.471,0.41658077048535147,1.321093458893669,0.13
1419,2024-11-01,567.16,0.0766598220396988,780.0,0.12,4.471,0.4388194004850758,1.375273291487411,0.08
1441,2024-11-19,561.09,0.027378507871321,790.0,0.01,4.471,0.6306777481994621,1.4079737653495874,0.03
1440,2024-11-12,584.82,0.0465434633812457,790.0,0.04,4.471,0.4797798071248512,1.350842994425635,0.05
1438,2024-11-08,589.34,0.0574948665297741,790.0,0.05,4.471,0.42965066862361306,1.3404825737265416,0.06
1437,2024-11-04,560.68,0.0684462696783025,790.0,0.08,4.471,0.47618814840552437,1.4090033530712707,0.07
1436,2024-11-01,567.16,0.0766598220396988,790.0,0.06,4.471,0.42339563847670114,1.3929050003526342,0.08
1439,2024-11-11,583.17,0.0492813141683778,790.0,0.03,4.471,0.4581688301553885,1.3546650204914519,0.05
1434,2024-10-30,591.8,0.082135523613963,790.0,0.99,4.471,0.5123615435842923,1.3349104427171343,0.08
1433,2024-10-29,593.28,0.0848733744010951,790.0,0.59,4.471,0.4614546176959712,1.3315803667745416,0.08
1432,2024-10-28,578.16,0.0876112251882272,790.0,0.37,4.471,0.45955763146316164,1.3664037636640378,0.09
1431,2024-10-23,563.69,0.1013004791238877,790.0,0.3,4.471,0.4456879332232506,1.4014795366247403,0.1
1430,2024-10-17,576.93,0.1177275838466803,790.0,0.5,4.471,0.4140194066614128,1.369316901530515,0.12
1435,2024-10-31,567.58,0.0793976728268309,790.0,0.05,4.471,0.4079006656701719,1.3918742732302054,0.08
1454,2024-11-12,584.82,0.0465434633812457,800.0,0.04,4.471,0.49782325035666253,1.3679422728360862,0.05
1453,2024-11-11,583.17,0.0492813141683778,800.0,0.03,4.471,0.47532670113807035,1.3718126789786855,0.05
1452,2024-11-08,589.34,0.0574948665297741,800.0,0.04,4.471,0.4370404213256072,1.3574507075711812,0.06
1451,2024-11-05,572.43,0.0657084188911704,800.0,0.03,4.471,0.4333344061230311,1.3975507922366055,0.07
1450,2024-11-04,560.68,0.0684462696783025,800.0,0.06,4.471,0.4781411451729952,1.4268388385531856,0.07
1449,2024-10-31,567.58,0.0793976728268309,800.0,0.07,4.471,0.43563042715732087,1.4094929349166636,0.08
1447,2024-10-29,593.28,0.0848733744010951,800.0,0.5,4.471,0.46731025131803156,1.348435814455232,0.08
1446,2024-10-28,578.16,0.0876112251882272,800.0,0.3,4.471,0.46278320766157255,1.3837000138370001,0.09
1445,2024-10-25,573.25,0.0958247775496235,800.0,0.35,4.471,0.4615567004821125,1.3955516790231137,0.1
1444,2024-10-24,567.78,0.0985626283367556,800.0,0.28,4.471,0.45385140443732613,1.4089964422839834,0.1
1443,2024-10-18,576.47,0.1149897330595482,800.0,0.41,4.471,0.42270219442423596,1.387756518118896,0.11
1442,2024-10-16,576.79,0.1204654346338124,800.0,0.49,4.471,0.42218703069251534,1.3869865982419947,0.12
1448,2024-10-30,591.8,0.082135523613963,800.0,0.76,4.471,0.5090507582691707,1.3518080432578574,0.08
1464,2024-11-18,554.4,0.0301163586584531,810.0,0.01,4.471,0.660973559511967,1.4610389610389611,0.03
1463,2024-11-12,584.82,0.0465434633812457,810.0,0.03,4.471,0.5025783963786665,1.3850415512465373,0.05
1462,2024-11-07,591.7,0.0602327173169062,810.0,0.04,4.471,0.4372896834508216,1.368936961297955,0.06
1460,2024-11-04,560.68,0.0684462696783025,810.0,0.05,4.471,0.4847560772412845,1.4446743240351003,0.07
1461,2024-11-05,572.43,0.0657084188911704,810.0,0.02,4.471,0.4328948250097246,1.415020177139563,0.07
1458,2024-10-30,591.8,0.082135523613963,810.0,0.54,4.471,0.500826807404878,1.3687056437985807,0.08
1457,2024-10-25,573.25,0.0958247775496235,810.0,0.25,4.471,0.4568394806015617,1.4129960750109027,0.1
1456,2024-10-24,567.78,0.0985626283367556,810.0,0.26,4.471,0.46387961924719756,1.426608897812533,0.1
1455,2024-10-22,582.01,0.1040383299110198,810.0,0.28,4.471,0.42634627342021536,1.3917286644559372,0.1
1459,2024-10-31,567.58,0.0793976728268309,810.0,0.06,4.471,0.44309265518981944,1.427111596603122,0.08
1473,2024-11-12,584.82,0.0465434633812457,820.0,0.03,4.471,0.5196801888593708,1.4021408296569884,0.05
1472,2024-11-08,589.34,0.0574948665297741,820.0,0.04,4.471,0.46878325052307446,1.3913869752604608,0.06
1470,2024-11-06,572.05,0.0629705681040383,820.0,0.03,4.471,0.4731277472386527,1.4334411327681147,0.06
1469,2024-11-01,567.16,0.0766598220396988,820.0,0.05,4.471,0.4580271902175454,1.4458001269483038,0.08
1471,2024-11-07,591.7,0.0602327173169062,820.0,0.01,4.471,0.403835500601427,1.3858374176102755,0.06
1467,2024-10-30,591.8,0.082135523613963,820.0,0.49,4.471,0.5104392765821656,1.3856032443393038,0.08
1466,2024-10-29,593.28,0.0848733744010951,820.0,0.29,4.471,0.46543813993106353,1.3821467098166127,0.08
1465,2024-10-28,578.16,0.0876112251882272,820.0,0.21,4.471,0.47238412723580214,1.4182925141829252,0.09
1468,2024-10-31,567.58,0.0793976728268309,820.0,0.04,4.471,0.4400958907597371,1.4447302582895802,0.08
1474,2024-10-30,591.8,0.082135523613963,830.0,0.44,4.471,0.5189430944037887,1.4025008448800271,0.08
1475,2024-10-31,567.58,0.0793976728268309,830.0,0.01,4.471,0.4050911888739778,1.4623489199760384,0.08
1476,2024-11-04,560.68,0.0684462696783025,830.0,0.06,4.471,0.5222673431249034,1.48034529499893,0.07
1477,2024-11-07,591.7,0.0602327173169062,830.0,0.03,4.471,0.4561355589035865,1.4027378739225957,0.06
1478,2024-11-12,584.82,0.0465434633812457,830.0,0.03,4.471,0.5365144096063872,1.4192401080674395,0.05
1485,2024-11-07,591.7,0.0602327173169062,840.0,0.03,4.471,0.4707454313243881,1.4196383302349163,0.06
1487,2024-11-18,554.4,0.0301163586584531,840.0,0.02,4.471,0.7578410829738043,1.5151515151515151,0.03
1486,2024-11-12,584.82,0.0465434633812457,840.0,0.03,4.471,0.5530902053094784,1.4363393864778906,0.05
1488,2024-11-22,559.14,0.0191649555099247,840.0,0.01,4.471,0.8845339079109169,1.5023071144972637,0.02
1484,2024-11-05,572.43,0.0657084188911704,840.0,0.01,4.471,0.44941086649472706,1.4674283318484358,0.07
1481,2024-10-29,593.28,0.0848733744010951,840.0,0.21,4.471,0.47659492934761366,1.4158576051779936,0.08
1482,2024-10-30,591.8,0.082135523613963,840.0,0.34,4.471,0.5170658502967824,1.4193984454207504,0.08
1480,2024-10-28,578.16,0.0876112251882272,840.0,0.19,4.471,0.49505265786667957,1.4528850145288503,0.09
1479,2024-10-14,590.42,0.1259411362080766,840.0,0.47,4.471,0.436072990078061,1.4227160326547206,0.13
1483,2024-11-01,567.16,0.0766598220396988,840.0,0.03,4.471,0.4636042946573092,1.4810635446787503,0.08
1500,2024-11-12,584.82,0.0465434633812457,850.0,0.01,4.471,0.5219750834761363,1.4534386648883415,0.05
1499,2024-11-11,583.17,0.0492813141683778,850.0,0.01,4.471,0.5107391982465637,1.4575509714148533,0.05
1498,2024-11-05,572.43,0.0657084188911704,850.0,0.04,4.471,0.5165660410954963,1.4848977167513933,0.07
1497,2024-11-04,560.68,0.0684462696783025,850.0,0.02,4.471,0.500990195015499,1.5160162659627596,0.07
1496,2024-11-01,567.16,0.0766598220396988,850.0,0.01,4.471,0.43686379329174235,1.4986952535439735,0.08
1495,2024-10-30,591.8,0.082135523613963,850.0,0.42,4.471,0.5466493134671278,1.4362960459614735,0.08
1493,2024-10-28,578.16,0.0876112251882272,850.0,0.2,4.471,0.5117118548742201,1.4701812647018127,0.09
1492,2024-10-25,573.25,0.0958247775496235,850.0,0.11,4.471,0.4677955032732435,1.4827736589620584,0.1
1491,2024-10-24,567.78,0.0985626283367556,850.0,0.13,4.471,0.4797534371197811,1.4970587199267322,0.1
1490,2024-10-16,576.79,0.1204654346338124,850.0,0.18,4.471,0.4322647806785605,1.4736732606321192,0.12
1489,2024-10-15,586.27,0.1232032854209445,850.0,0.28,4.471,0.4323265380962891,1.4498439285653368,0.12
1501,2024-11-13,580.0,0.0438056125941136,850.0,0.01,4.471,0.5494538183514255,1.4655172413793103,0.04
1494,2024-10-29,593.28,0.0848733744010951,850.0,0.18,4.471,0.48221805115316424,1.432713052858684,0.08
1502,2024-11-20,565.52,0.0246406570841889,850.0,0.01,4.471,0.7798645627412375,1.5030414485782997,0.02
